,Site,Date,Time,Value
2184,0008,2020-02-07,0.0,0.0
2185,0008,2020-02-07,1.0,0.172
2186,0008,2020-02-07,2.0,0.163
2187,0008,2020-02-07,3.0,0.162
2188,0008,2020-02-07,4.0,0.163
2189,0008,2020-02-07,5.0,0.164
2190,0008,2020-02-07,6.0,0.17
2191,0008,2020-02-07,7.0,0.193
2192,0008,2020-02-07,8.0,0.203
2193,0008,2020-02-07,9.0,0.197
2194,0008,2020-02-07,10.0,0.169
2195,0008,2020-02-07,11.0,0.164
2196,0008,2020-02-07,12.0,0.167
2197,0008,2020-02-07,13.0,0.146
2198,0008,2020-02-07,14.0,0.0
2199,0008,2020-02-07,15.0,0.141
2200,0008,2020-02-07,16.0,0.142
2201,0008,2020-02-07,17.0,0.142
2202,0008,2020-02-07,18.0,0.138
2203,0008,2020-02-07,19.0,0.139
2204,0008,2020-02-07,20.0,0.135
2205,0008,2020-02-07,21.0,0.142
2206,0008,2020-02-07,22.0,0.156
2207,0008,2020-02-07,23.0,0.15
2208,0008,2020-02-08,0.0,0.0
2209,0008,2020-02-08,1.0,0.147
2210,0008,2020-02-08,2.0,0.153
2211,0008,2020-02-08,3.0,0.157
2212,0008,2020-02-08,4.0,0.157
2213,0008,2020-02-08,5.0,0.156
2214,0008,2020-02-08,6.0,0.198
2215,0008,2020-02-08,7.0,0.191
2216,0008,2020-02-08,8.0,0.187
2217,0008,2020-02-08,9.0,0.221
2218,0008,2020-02-08,10.0,0.208
2219,0008,2020-02-08,11.0,0.191
2220,0008,2020-02-08,12.0,0.176
2221,0008,2020-02-08,13.0,0.176
2222,0008,2020-02-08,14.0,0.176
2223,0008,2020-02-08,15.0,0.169
2224,0008,2020-02-08,16.0,0.181
2225,0008,2020-02-08,17.0,0.182
2226,0008,2020-02-08,18.0,0.194
2227,0008,2020-02-08,19.0,0.208
2228,0008,2020-02-08,20.0,0.208
2229,0008,2020-02-08,21.0,0.211
2230,0008,2020-02-08,22.0,0.203
2231,0008,2020-02-08,23.0,0.212
2232,0008,2020-02-09,0.0,0.0
2233,0008,2020-02-09,1.0,0.181
2234,0008,2020-02-09,2.0,0.182
2235,0008,2020-02-09,3.0,0.178
2236,0008,2020-02-09,4.0,0.176
2237,0008,2020-02-09,5.0,0.175
2238,0008,2020-02-09,6.0,0.177
2239,0008,2020-02-09,7.0,0.175
2240,0008,2020-02-09,8.0,0.177
2241,0008,2020-02-09,9.0,0.189
2242,0008,2020-02-09,10.0,0.181
2243,0008,2020-02-09,11.0,0.172
2244,0008,2020-02-09,12.0,0.158
2245,0008,2020-02-09,13.0,0.153
2246,0008,2020-02-09,14.0,0.15
2247,0008,2020-02-09,15.0,0.158
2248,0008,2020-02-09,16.0,0.168
2249,0008,2020-02-09,17.0,0.182
2250,0008,2020-02-09,18.0,0.174
2251,0008,2020-02-09,19.0,0.174
2252,0008,2020-02-09,20.0,0.239
2253,0008,2020-02-09,21.0,0.329
2254,0008,2020-02-09,22.0,0.296
2255,0008,2020-02-09,23.0,0.33
2256,0008,2020-02-10,0.0,0.0
2257,0008,2020-02-10,1.0,0.134
2258,0008,2020-02-10,2.0,0.13
2259,0008,2020-02-10,3.0,0.127
2260,0008,2020-02-10,4.0,0.129
2261,0008,2020-02-10,5.0,0.134
2262,0008,2020-02-10,6.0,0.145
2263,0008,2020-02-10,7.0,0.166
2264,0008,2020-02-10,8.0,0.167
2265,0008,2020-02-10,9.0,0.183
2266,0008,2020-02-10,10.0,0.189
2267,0008,2020-02-10,11.0,0.209
2268,0008,2020-02-10,12.0,0.216
2269,0008,2020-02-10,13.0,0.209
2270,0008,2020-02-10,14.0,0.205
2271,0008,2020-02-10,15.0,0.211
2272,0008,2020-02-10,16.0,0.216
2273,0008,2020-02-10,17.0,0.215
2274,0008,2020-02-10,18.0,0.209
2275,0008,2020-02-10,19.0,0.204
2276,0008,2020-02-10,20.0,0.214
2277,0008,2020-02-10,21.0,0.2
2278,0008,2020-02-10,22.0,0.2
2279,0008,2020-02-10,23.0,0.205
2280,0008,2020-02-11,0.0,0.0
2281,0008,2020-02-11,1.0,0.194
2282,0008,2020-02-11,2.0,0.195
2283,0008,2020-02-11,3.0,0.195
2284,0008,2020-02-11,4.0,0.195
2285,0008,2020-02-11,5.0,0.2
2286,0008,2020-02-11,6.0,0.186
2287,0008,2020-02-11,7.0,0.195
2288,0008,2020-02-11,8.0,0.184
2289,0008,2020-02-11,9.0,0.179
2290,0008,2020-02-11,10.0,0.169
2291,0008,2020-02-11,11.0,0.187
2292,0008,2020-02-11,12.0,0.2
2293,0008,2020-02-11,13.0,0.209
2294,0008,2020-02-11,14.0,0.204
2295,0008,2020-02-11,15.0,0.186
2296,0008,2020-02-11,16.0,0.183
2297,0008,2020-02-11,17.0,0.213
2298,0008,2020-02-11,18.0,0.224
2299,0008,2020-02-11,19.0,0.226
2300,0008,2020-02-11,20.0,0.214
2301,0008,2020-02-11,21.0,0.204
2302,0008,2020-02-11,22.0,0.183
2303,0008,2020-02-11,23.0,0.178
2304,0008,2020-02-12,0.0,0.0
2305,0008,2020-02-12,1.0,0.163
2306,0008,2020-02-12,2.0,0.149
2307,0008,2020-02-12,3.0,0.147
2308,0008,2020-02-12,4.0,0.157
2309,0008,2020-02-12,5.0,0.174
2310,0008,2020-02-12,6.0,0.2
2311,0008,2020-02-12,7.0,0.24
2312,0008,2020-02-12,8.0,0.215
2313,0008,2020-02-12,9.0,0.251
2314,0008,2020-02-12,10.0,0.272
2315,0008,2020-02-12,11.0,0.208
2316,0008,2020-02-12,12.0,0.201
2317,0008,2020-02-12,13.0,0.2
2318,0008,2020-02-12,14.0,0.209
2319,0008,2020-02-12,15.0,0.213
2320,0008,2020-02-12,16.0,0.221
2321,0008,2020-02-12,17.0,0.241
2322,0008,2020-02-12,18.0,0.331
2323,0008,2020-02-12,19.0,0.311
2324,0008,2020-02-12,20.0,0.243
2325,0008,2020-02-12,21.0,0.209
2326,0008,2020-02-12,22.0,0.204
2327,0008,2020-02-12,23.0,0.208
2328,0008,2020-02-13,0.0,0.0
2329,0008,2020-02-13,1.0,0.206
2330,0008,2020-02-13,2.0,0.197
2331,0008,2020-02-13,3.0,0.194
2332,0008,2020-02-13,4.0,0.188
2333,0008,2020-02-13,5.0,0.195
2334,0008,2020-02-13,6.0,0.21
2335,0008,2020-02-13,7.0,0.233
2336,0008,2020-02-13,8.0,0.208
2337,0008,2020-02-13,9.0,0.204
2338,0008,2020-02-13,10.0,0.205
2339,0008,2020-02-13,11.0,0.184
2340,0008,2020-02-13,12.0,0.19
2341,0008,2020-02-13,13.0,0.197
2342,0008,2020-02-13,14.0,0.191
2343,0008,2020-02-13,15.0,0.195
2344,0008,2020-02-13,16.0,0.177
2345,0008,2020-02-13,17.0,0.164
2346,0008,2020-02-13,18.0,0.168
2347,0008,2020-02-13,19.0,0.174
2348,0008,2020-02-13,20.0,0.168
2349,0008,2020-02-13,21.0,0.165
2350,0008,2020-02-13,22.0,0.143
2351,0008,2020-02-13,23.0,0.128
2352,0008,2020-02-14,0.0,0.0
2353,0008,2020-02-14,1.0,0.123
2354,0008,2020-02-14,2.0,0.12
2355,0008,2020-02-14,3.0,0.12
2356,0008,2020-02-14,4.0,0.122
2357,0008,2020-02-14,5.0,0.131
2358,0008,2020-02-14,6.0,0.132
2359,0008,2020-02-14,7.0,0.141
2360,0008,2020-02-14,8.0,0.14
2361,0008,2020-02-14,9.0,0.138
2362,0008,2020-02-14,10.0,0.136
2363,0008,2020-02-14,11.0,0.127
2364,0008,2020-02-14,12.0,0.125
2365,0008,2020-02-14,13.0,0.132
2366,0008,2020-02-14,14.0,0.138
2367,0008,2020-02-14,15.0,0.149
2368,0008,2020-02-14,16.0,0.151
2369,0008,2020-02-14,17.0,0.165
2370,0008,2020-02-14,18.0,0.171
2371,0008,2020-02-14,19.0,0.175
2372,0008,2020-02-14,20.0,0.194
2373,0008,2020-02-14,21.0,0.187
2374,0008,2020-02-14,22.0,0.22
2375,0008,2020-02-14,23.0,0.324
2376,0008,2020-02-15,0.0,0.0
2377,0008,2020-02-15,1.0,0.389
2378,0008,2020-02-15,2.0,0.416
2379,0008,2020-02-15,3.0,0.441
2380,0008,2020-02-15,4.0,0.441
2381,0008,2020-02-15,5.0,0.45
2382,0008,2020-02-15,6.0,0.512
2383,0008,2020-02-15,7.0,0.565
2384,0008,2020-02-15,8.0,0.51
2385,0008,2020-02-15,9.0,0.298
2386,0008,2020-02-15,10.0,0.214
2387,0008,2020-02-15,11.0,0.191
2388,0008,2020-02-15,12.0,0.188
2389,0008,2020-02-15,13.0,0.189
2390,0008,2020-02-15,14.0,0.187
2391,0008,2020-02-15,15.0,0.189
2392,0008,2020-02-15,16.0,0.202
2393,0008,2020-02-15,17.0,0.206
2394,0008,2020-02-15,18.0,0.223
2395,0008,2020-02-15,19.0,0.257
2396,0008,2020-02-15,20.0,0.257
2397,0008,2020-02-15,21.0,0.27
2398,0008,2020-02-15,22.0,0.209
2399,0008,2020-02-15,23.0,0.235
2400,0008,2020-02-16,0.0,0.0
2401,0008,2020-02-16,1.0,0.32
2402,0008,2020-02-16,2.0,0.295
2403,0008,2020-02-16,3.0,0.403
2404,0008,2020-02-16,4.0,0.213
2405,0008,2020-02-16,5.0,0.227
2406,0008,2020-02-16,6.0,0.244
2407,0008,2020-02-16,7.0,0.215
2408,0008,2020-02-16,8.0,0.199
2409,0008,2020-02-16,9.0,0.188
2410,0008,2020-02-16,10.0,0.196
2411,0008,2020-02-16,11.0,0.204
2412,0008,2020-02-16,12.0,0.184
2413,0008,2020-02-16,13.0,0.18
2414,0008,2020-02-16,14.0,0.19
2415,0008,2020-02-16,15.0,0.175
2416,0008,2020-02-16,16.0,0.197
2417,0008,2020-02-16,17.0,0.231
2418,0008,2020-02-16,18.0,0.232
2419,0008,2020-02-16,19.0,0.295
2420,0008,2020-02-16,20.0,0.352
2421,0008,2020-02-16,21.0,0.494
2422,0008,2020-02-16,22.0,0.611
2423,0008,2020-02-16,23.0,0.608
2424,0008,2020-02-17,0.0,0.0
2425,0008,2020-02-17,1.0,0.597
2426,0008,2020-02-17,2.0,0.669
2427,0008,2020-02-17,3.0,0.649
2428,0008,2020-02-17,4.0,0.625
2429,0008,2020-02-17,5.0,0.618
2430,0008,2020-02-17,6.0,0.671
2431,0008,2020-02-17,7.0,0.693
2432,0008,2020-02-17,8.0,0.749
2433,0008,2020-02-17,9.0,0.781
2434,0008,2020-02-17,10.0,0.638
2435,0008,2020-02-17,11.0,0.464
2436,0008,2020-02-17,12.0,0.481
2437,0008,2020-02-17,13.0,0.301
2438,0008,2020-02-17,14.0,0.185
2439,0008,2020-02-17,15.0,0.163
2440,0008,2020-02-17,16.0,0.174
2441,0008,2020-02-17,17.0,0.202
2442,0008,2020-02-17,18.0,0.22
2443,0008,2020-02-17,19.0,0.202
2444,0008,2020-02-17,20.0,0.224
2445,0008,2020-02-17,21.0,0.246
2446,0008,2020-02-17,22.0,0.234
2447,0008,2020-02-17,23.0,0.225
2448,0008,2020-02-18,0.0,0.0
2449,0008,2020-02-18,1.0,0.171
2450,0008,2020-02-18,2.0,0.162
2451,0008,2020-02-18,3.0,0.164
2452,0008,2020-02-18,4.0,0.185
2453,0008,2020-02-18,5.0,0.177
2454,0008,2020-02-18,6.0,0.177
2455,0008,2020-02-18,7.0,0.184
2456,0008,2020-02-18,8.0,0.193
2457,0008,2020-02-18,9.0,0.184
2458,0008,2020-02-18,10.0,0.197
2459,0008,2020-02-18,11.0,0.197
2460,0008,2020-02-18,12.0,0.208
2461,0008,2020-02-18,13.0,0.209
2462,0008,2020-02-18,14.0,0.223
2463,0008,2020-02-18,15.0,0.259
2464,0008,2020-02-18,16.0,0.26
2465,0008,2020-02-18,17.0,0.24
2466,0008,2020-02-18,18.0,0.17
2467,0008,2020-02-18,19.0,0.168
2468,0008,2020-02-18,20.0,0.161
2469,0008,2020-02-18,21.0,0.175
2470,0008,2020-02-18,22.0,0.189
2471,0008,2020-02-18,23.0,0.184
2472,0008,2020-02-19,0.0,0.0
2473,0008,2020-02-19,1.0,0.17
2474,0008,2020-02-19,2.0,0.171
2475,0008,2020-02-19,3.0,0.17
2476,0008,2020-02-19,4.0,0.175
2477,0008,2020-02-19,5.0,0.167
2478,0008,2020-02-19,6.0,0.167
2479,0008,2020-02-19,7.0,0.181
2480,0008,2020-02-19,8.0,0.179
2481,0008,2020-02-19,9.0,0.153
2482,0008,2020-02-19,10.0,0.148
2483,0008,2020-02-19,11.0,0.143
2484,0008,2020-02-19,12.0,0.147
2485,0008,2020-02-19,13.0,0.154
2486,0008,2020-02-19,14.0,0.157
2487,0008,2020-02-19,15.0,0.157
2488,0008,2020-02-19,16.0,0.151
2489,0008,2020-02-19,17.0,0.15
2490,0008,2020-02-19,18.0,0.17
2491,0008,2020-02-19,19.0,0.164
2492,0008,2020-02-19,20.0,0.188
2493,0008,2020-02-19,21.0,0.226
2494,0008,2020-02-19,22.0,0.237
2495,0008,2020-02-19,23.0,0.206
2496,0008,2020-02-20,0.0,0.0
2497,0008,2020-02-20,1.0,0.17
2498,0008,2020-02-20,2.0,0.172
2499,0008,2020-02-20,3.0,0.178
2500,0008,2020-02-20,4.0,0.19
2501,0008,2020-02-20,5.0,0.256
2502,0008,2020-02-20,6.0,0.386
2503,0008,2020-02-20,7.0,0.43
2504,0008,2020-02-20,8.0,0.282
2505,0008,2020-02-20,9.0,0.228
2506,0008,2020-02-20,10.0,0.196
2507,0008,2020-02-20,11.0,0.18
2508,0008,2020-02-20,12.0,0.175
2509,0008,2020-02-20,13.0,0.173
2510,0008,2020-02-20,14.0,0.154
2511,0008,2020-02-20,15.0,0.157
2512,0008,2020-02-20,16.0,0.161
2513,0008,2020-02-20,17.0,0.158
2514,0008,2020-02-20,18.0,0.162
2515,0008,2020-02-20,19.0,0.158
2516,0008,2020-02-20,20.0,0.164
2517,0008,2020-02-20,21.0,0.176
2518,0008,2020-02-20,22.0,0.173
2519,0008,2020-02-20,23.0,0.172
2520,0008,2020-02-21,0.0,0.0
2521,0008,2020-02-21,1.0,0.167
2522,0008,2020-02-21,2.0,0.166
2523,0008,2020-02-21,3.0,0.206
2524,0008,2020-02-21,4.0,0.204
2525,0008,2020-02-21,5.0,0.21
2526,0008,2020-02-21,6.0,0.261
2527,0008,2020-02-21,7.0,0.309
2528,0008,2020-02-21,8.0,0.293
2529,0008,2020-02-21,9.0,0.247
2530,0008,2020-02-21,10.0,0.0
2531,0008,2020-02-21,11.0,0.202
2532,0008,2020-02-21,12.0,0.188
2533,0008,2020-02-21,13.0,0.189
2534,0008,2020-02-21,14.0,0.192
2535,0008,2020-02-21,15.0,0.189
2536,0008,2020-02-21,16.0,0.178
2537,0008,2020-02-21,17.0,0.184
2538,0008,2020-02-21,18.0,0.196
2539,0008,2020-02-21,19.0,0.219
2540,0008,2020-02-21,20.0,0.231
2541,0008,2020-02-21,21.0,0.225
2542,0008,2020-02-21,22.0,0.211
2543,0008,2020-02-21,23.0,0.208
2544,0008,2020-02-22,0.0,0.0
2545,0008,2020-02-22,1.0,0.211
2546,0008,2020-02-22,2.0,0.193
2547,0008,2020-02-22,3.0,0.192
2548,0008,2020-02-22,4.0,0.207
2549,0008,2020-02-22,5.0,0.191
2550,0008,2020-02-22,6.0,0.202
2551,0008,2020-02-22,7.0,0.209
2552,0008,2020-02-22,8.0,0.205
2553,0008,2020-02-22,9.0,0.232
2554,0008,2020-02-22,10.0,0.213
2555,0008,2020-02-22,11.0,0.193
2556,0008,2020-02-22,12.0,0.196
2557,0008,2020-02-22,13.0,0.182
2558,0008,2020-02-22,14.0,0.184
2559,0008,2020-02-22,15.0,0.19
2560,0008,2020-02-22,16.0,0.197
2561,0008,2020-02-22,17.0,0.184
2562,0008,2020-02-22,18.0,0.268
2563,0008,2020-02-22,19.0,0.308
2564,0008,2020-02-22,20.0,0.32
2565,0008,2020-02-22,21.0,0.311
2566,0008,2020-02-22,22.0,0.423
2567,0008,2020-02-22,23.0,0.384
2568,0008,2020-02-23,0.0,0.0
2569,0008,2020-02-23,1.0,0.691
2570,0008,2020-02-23,2.0,0.746
2571,0008,2020-02-23,3.0,0.753
2572,0008,2020-02-23,4.0,0.732
2573,0008,2020-02-23,5.0,0.689
2574,0008,2020-02-23,6.0,0.673
2575,0008,2020-02-23,7.0,0.726
2576,0008,2020-02-23,8.0,0.87
2577,0008,2020-02-23,9.0,0.94
2578,0008,2020-02-23,10.0,0.327
2579,0008,2020-02-23,11.0,0.186
2580,0008,2020-02-23,12.0,0.169
2581,0008,2020-02-23,13.0,0.164
2582,0008,2020-02-23,14.0,0.162
2583,0008,2020-02-23,15.0,0.162
2584,0008,2020-02-23,16.0,0.185
2585,0008,2020-02-23,17.0,0.206
2586,0008,2020-02-23,18.0,0.229
2587,0008,2020-02-23,19.0,0.248
2588,0008,2020-02-23,20.0,0.269
2589,0008,2020-02-23,21.0,0.266
2590,0008,2020-02-23,22.0,0.318
2591,0008,2020-02-23,23.0,0.281
2592,0008,2020-02-24,0.0,0.0
2593,0008,2020-02-24,1.0,0.528
2594,0008,2020-02-24,2.0,0.571
2595,0008,2020-02-24,3.0,0.569
2596,0008,2020-02-24,4.0,0.579
2597,0008,2020-02-24,5.0,0.623
2598,0008,2020-02-24,6.0,0.777
2599,0008,2020-02-24,7.0,0.908
2600,0008,2020-02-24,8.0,1.317
2601,0008,2020-02-24,9.0,1.635
2602,0008,2020-02-24,10.0,0.807
2603,0008,2020-02-24,11.0,0.22
2604,0008,2020-02-24,12.0,0.193
2605,0008,2020-02-24,13.0,0.172
2606,0008,2020-02-24,14.0,0.17
2607,0008,2020-02-24,15.0,0.185
2608,0008,2020-02-24,16.0,0.193
2609,0008,2020-02-24,17.0,0.218
2610,0008,2020-02-24,18.0,0.27
2611,0008,2020-02-24,19.0,0.326
2612,0008,2020-02-24,20.0,0.47
2613,0008,2020-02-24,21.0,0.438
2614,0008,2020-02-24,22.0,0.4
2615,0008,2020-02-24,23.0,0.393
2616,0008,2020-02-25,0.0,0.0
2617,0008,2020-02-25,1.0,0.374
2618,0008,2020-02-25,2.0,0.349
2619,0008,2020-02-25,3.0,0.346
2620,0008,2020-02-25,4.0,0.336
2621,0008,2020-02-25,5.0,0.353
2622,0008,2020-02-25,6.0,0.459
2623,0008,2020-02-25,7.0,0.541
2624,0008,2020-02-25,8.0,0.507
2625,0008,2020-02-25,9.0,0.348
2626,0008,2020-02-25,10.0,0.247
2627,0008,2020-02-25,11.0,0.228
2628,0008,2020-02-25,12.0,0.186
2629,0008,2020-02-25,13.0,0.192
2630,0008,2020-02-25,14.0,0.203
2631,0008,2020-02-25,15.0,0.208
2632,0008,2020-02-25,16.0,0.211
2633,0008,2020-02-25,17.0,0.232
2634,0008,2020-02-25,18.0,0.229
2635,0008,2020-02-25,19.0,0.226
2636,0008,2020-02-25,20.0,0.214
2637,0008,2020-02-25,21.0,0.196
2638,0008,2020-02-25,22.0,0.208
2639,0008,2020-02-25,23.0,0.206
2640,0008,2020-02-26,0.0,0.0
2641,0008,2020-02-26,1.0,0.223
2642,0008,2020-02-26,2.0,0.255
2643,0008,2020-02-26,3.0,0.267
2644,0008,2020-02-26,4.0,0.292
2645,0008,2020-02-26,5.0,0.252
2646,0008,2020-02-26,6.0,0.267
2647,0008,2020-02-26,7.0,0.247
2648,0008,2020-02-26,8.0,0.251
2649,0008,2020-02-26,9.0,0.263
2650,0008,2020-02-26,10.0,0.227
2651,0008,2020-02-26,11.0,0.213
2652,0008,2020-02-26,12.0,0.219
2653,0008,2020-02-26,13.0,0.236
2654,0008,2020-02-26,14.0,0.207
2655,0008,2020-02-26,15.0,0.257
2656,0008,2020-02-26,16.0,0.239
2657,0008,2020-02-26,17.0,0.22
2658,0008,2020-02-26,18.0,0.25
2659,0008,2020-02-26,19.0,0.236
2660,0008,2020-02-26,20.0,0.194
2661,0008,2020-02-26,21.0,0.207
2662,0008,2020-02-26,22.0,0.179
2663,0008,2020-02-26,23.0,0.154
2664,0008,2020-02-27,0.0,0.0
2665,0008,2020-02-27,1.0,0.128
2666,0008,2020-02-27,2.0,0.13
2667,0008,2020-02-27,3.0,0.131
2668,0008,2020-02-27,4.0,0.13
2669,0008,2020-02-27,5.0,0.139
2670,0008,2020-02-27,6.0,0.142
2671,0008,2020-02-27,7.0,0.145
2672,0008,2020-02-27,8.0,0.137
2673,0008,2020-02-27,9.0,0.138
2674,0008,2020-02-27,10.0,0.139
2675,0008,2020-02-27,11.0,0.139
2676,0008,2020-02-27,12.0,0.147
2677,0008,2020-02-27,13.0,0.163
2678,0008,2020-02-27,14.0,0.158
2679,0008,2020-02-27,15.0,0.161
2680,0008,2020-02-27,16.0,0.162
2681,0008,2020-02-27,17.0,0.154
2682,0008,2020-02-27,18.0,0.16
2683,0008,2020-02-27,19.0,0.166
2684,0008,2020-02-27,20.0,0.159
2685,0008,2020-02-27,21.0,0.156
2686,0008,2020-02-27,22.0,0.158
2687,0008,2020-02-27,23.0,0.147
2688,0008,2020-02-28,0.0,0.0
2689,0008,2020-02-28,1.0,0.148
2690,0008,2020-02-28,2.0,0.15
2691,0008,2020-02-28,3.0,0.157
2692,0008,2020-02-28,4.0,0.161
2693,0008,2020-02-28,5.0,0.162
2694,0008,2020-02-28,6.0,0.172
2695,0008,2020-02-28,7.0,0.179
2696,0008,2020-02-28,8.0,0.187
2697,0008,2020-02-28,9.0,0.173
2698,0008,2020-02-28,10.0,0.166
2699,0008,2020-02-28,11.0,0.177
2700,0008,2020-02-28,12.0,0.175
2701,0008,2020-02-28,13.0,0.173
2702,0008,2020-02-28,14.0,0.176
2703,0008,2020-02-28,15.0,0.17
2704,0008,2020-02-28,16.0,0.173
2705,0008,2020-02-28,17.0,0.161
2706,0008,2020-02-28,18.0,0.162
2707,0008,2020-02-28,19.0,0.178
2708,0008,2020-02-28,20.0,0.166
2709,0008,2020-02-28,21.0,0.16
2710,0008,2020-02-28,22.0,0.166
2711,0008,2020-02-28,23.0,0.152
2712,0008,2020-02-29,0.0,0.0
2713,0008,2020-02-29,1.0,0.15
2714,0008,2020-02-29,2.0,0.152
2715,0008,2020-02-29,3.0,0.155
2716,0008,2020-02-29,4.0,0.161
2717,0008,2020-02-29,5.0,0.162
2718,0008,2020-02-29,6.0,0.176
2719,0008,2020-02-29,7.0,0.186
2720,0008,2020-02-29,8.0,0.182
2721,0008,2020-02-29,9.0,0.17
2722,0008,2020-02-29,10.0,0.16
2723,0008,2020-02-29,11.0,0.154
2724,0008,2020-02-29,12.0,0.15
2725,0008,2020-02-29,13.0,0.144
2726,0008,2020-02-29,14.0,0.139
2727,0008,2020-02-29,15.0,0.137
2728,0008,2020-02-29,16.0,0.139
2729,0008,2020-02-29,17.0,0.142
2730,0008,2020-02-29,18.0,0.148
2731,0008,2020-02-29,19.0,0.154
2732,0008,2020-02-29,20.0,0.166
2733,0008,2020-02-29,21.0,0.181
2734,0008,2020-02-29,22.0,0.179
2735,0008,2020-02-29,23.0,0.214
2736,0008,2020-03-01,0.0,0.0
2737,0008,2020-03-01,1.0,0.193
2738,0008,2020-03-01,2.0,0.2
2739,0008,2020-03-01,3.0,0.214
2740,0008,2020-03-01,4.0,0.219
2741,0008,2020-03-01,5.0,0.21
2742,0008,2020-03-01,6.0,0.236
2743,0008,2020-03-01,7.0,0.294
2744,0008,2020-03-01,8.0,0.286
2745,0008,2020-03-01,9.0,0.228
2746,0008,2020-03-01,10.0,0.207
2747,0008,2020-03-01,11.0,0.184
2748,0008,2020-03-01,12.0,0.168
2749,0008,2020-03-01,13.0,0.162
2750,0008,2020-03-01,14.0,0.16
2751,0008,2020-03-01,15.0,0.157
2752,0008,2020-03-01,16.0,0.158
2753,0008,2020-03-01,17.0,0.173
2754,0008,2020-03-01,18.0,0.194
2755,0008,2020-03-01,19.0,0.198
2756,0008,2020-03-01,20.0,0.203
2757,0008,2020-03-01,21.0,0.21
2758,0008,2020-03-01,22.0,0.226
2759,0008,2020-03-01,23.0,0.336
2760,0008,2020-03-02,0.0,0.0
2761,0008,2020-03-02,1.0,0.216
2762,0008,2020-03-02,2.0,0.219
2763,0008,2020-03-02,3.0,0.2
2764,0008,2020-03-02,4.0,0.192
2765,0008,2020-03-02,5.0,0.201
2766,0008,2020-03-02,6.0,0.273
2767,0008,2020-03-02,7.0,0.24
2768,0008,2020-03-02,8.0,0.218
2769,0008,2020-03-02,9.0,0.195
2770,0008,2020-03-02,10.0,0.195
2771,0008,2020-03-02,11.0,0.185
2772,0008,2020-03-02,12.0,0.184
2773,0008,2020-03-02,13.0,0.184
2774,0008,2020-03-02,14.0,0.182
2775,0008,2020-03-02,15.0,0.202
2776,0008,2020-03-02,16.0,0.206
2777,0008,2020-03-02,17.0,0.193
2778,0008,2020-03-02,18.0,0.207
2779,0008,2020-03-02,19.0,0.192
2780,0008,2020-03-02,20.0,0.218
2781,0008,2020-03-02,21.0,0.205
2782,0008,2020-03-02,22.0,0.184
2783,0008,2020-03-02,23.0,0.177
2784,0008,2020-03-03,0.0,0.0
2785,0008,2020-03-03,1.0,0.175
2786,0008,2020-03-03,2.0,0.178
2787,0008,2020-03-03,3.0,0.177
2788,0008,2020-03-03,4.0,0.169
2789,0008,2020-03-03,5.0,0.172
2790,0008,2020-03-03,6.0,0.196
2791,0008,2020-03-03,7.0,0.223
2792,0008,2020-03-03,8.0,0.281
2793,0008,2020-03-03,9.0,0.293
2794,0008,2020-03-03,10.0,0.282
2795,0008,2020-03-03,11.0,0.203
2796,0008,2020-03-03,12.0,0.154
2797,0008,2020-03-03,13.0,0.147
2798,0008,2020-03-03,14.0,0.136
2799,0008,2020-03-03,15.0,0.138
2800,0008,2020-03-03,16.0,0.131
2801,0008,2020-03-03,17.0,0.139
2802,0008,2020-03-03,18.0,0.146
2803,0008,2020-03-03,19.0,0.174
2804,0008,2020-03-03,20.0,0.184
2805,0008,2020-03-03,21.0,0.142
2806,0008,2020-03-03,22.0,0.129
2807,0008,2020-03-03,23.0,0.128
2808,0008,2020-03-04,0.0,0.0
2809,0008,2020-03-04,1.0,0.131
2810,0008,2020-03-04,2.0,0.138
2811,0008,2020-03-04,3.0,0.139
2812,0008,2020-03-04,4.0,0.134
2813,0008,2020-03-04,5.0,0.152
2814,0008,2020-03-04,6.0,0.172
2815,0008,2020-03-04,7.0,0.209
2816,0008,2020-03-04,8.0,0.19
2817,0008,2020-03-04,9.0,0.179
2818,0008,2020-03-04,10.0,0.144
2819,0008,2020-03-04,11.0,0.14
2820,0008,2020-03-04,12.0,0.134
2821,0008,2020-03-04,13.0,0.134
2822,0008,2020-03-04,14.0,0.132
2823,0008,2020-03-04,15.0,0.139
2824,0008,2020-03-04,16.0,0.154
2825,0008,2020-03-04,17.0,0.156
2826,0008,2020-03-04,18.0,0.147
2827,0008,2020-03-04,19.0,0.147
2828,0008,2020-03-04,20.0,0.149
2829,0008,2020-03-04,21.0,0.165
2830,0008,2020-03-04,22.0,0.167
2831,0008,2020-03-04,23.0,0.171
2832,0008,2020-03-05,0.0,0.0
2833,0008,2020-03-05,1.0,0.277
2834,0008,2020-03-05,2.0,0.301
2835,0008,2020-03-05,3.0,0.364
2836,0008,2020-03-05,4.0,0.379
2837,0008,2020-03-05,5.0,0.403
2838,0008,2020-03-05,6.0,0.445
2839,0008,2020-03-05,7.0,0.496
2840,0008,2020-03-05,8.0,0.443
2841,0008,2020-03-05,9.0,0.335
2842,0008,2020-03-05,10.0,0.203
2843,0008,2020-03-05,11.0,0.312
2844,0008,2020-03-05,12.0,0.186
2845,0008,2020-03-05,13.0,0.174
2846,0008,2020-03-05,14.0,0.178
2847,0008,2020-03-05,15.0,0.193
2848,0008,2020-03-05,16.0,0.195
2849,0008,2020-03-05,17.0,0.181
